espn_id,name,position,rookie_season,draft_year,draft_round,draft_pick
4361307,Trey McBride,TE,2022,2022,2,55
2513043,B.J. McBryde,DE,2015,,,
3117251,Christian McCaffrey,RB,2017,2017,1,8
4426948,Luke McCaffrey,WR,2024,2024,3,100
2969896,Max McCaffrey,WR,2016,,,
2575606,Bobby McCain,CB,2015,2015,5,145
4369247,Mac McCain III,CB,2021,,,
2980111,Alex McCalister,LB,2016,2016,7,240
4361824,Tanner McCalister,SAF,2023,,,
4362615,Marquan McCall,DT,2022,,,
4035098,Tucker McCann,K,2020,,,
2988624,Riley McCarron,WR,2017,,,
4433970,J.J. McCarthy,QB,2024,2024,1,10
4682509,Malik McClain,WR,2026,,,
4820574,Chris McClellan,DT,2026,2026,3,77
4429001,Jase McClellan,RB,2024,2024,6,186
4880841,Jeremiah McClendon,CB,2026,,,
4426512,Warren McClendon Jr.,OT,2023,2023,5,174
4036169,Nick McCloud,CB,2021,,,
3728262,Ray-Ray McCloud,WR,2018,2018,6,187
4037464,Zach McCloud,DE,2022,,,
2576878,Stefan McClure,DB,2016,,,
2470860,Dexter McCoil,DB,2016,,,
4427120,Jaylen McCollough,SAF,2024,,,
4035253,Ryan McCollum,C,2021,,,
4250393,Tristin McCollum,DB,2022,,,
4250392,Zyon McCollum,CB,2022,2022,5,157
4612826,Ladd McConkey,WR,2024,2024,2,34
4433971,Kyle McCord,QB,2025,2025,6,181
4368304,Mason McCormick,G,2024,2024,4,119
4430104,Sincere McCormick,RB,2022,,,
4033806,James McCourt,K,2022,,,
3917331,Erik McCoy,C,2019,2019,2,48
5157289,Jermod McCoy,CB,2026,2026,4,101
3052413,Matt McCrane,K,2018,,,
4820592,Nate McCrary,RB,2021,,,
4045299,Marcelino McCrary-Ball,LB,2022,,,
3128264,Robert McCray,DE,2018,,,
4371973,Roger McCreary,CB,2022,2022,2,35
4596347,Donaven McCulley,WR,2026,,,
4685439,Dasan McCullough,OLB,2026,,,
3915528,Liam McCullough,LS,2022,,,
4365971,Cameron McCutcheon,CB,2023,,,
4247812,Lance McCutcheon,WR,2022,,,
4574814,Robert McDaniel,DB,2025,,,
2971584,Conor McDermott,OT,2017,2017,6,211
3123064,KC McDermott,OT,2018,,,
2512587,Shane McDermott,C,2015,,,
2981514,Adrian McDonald,DB,2016,,,
4569507,Cade McDonald,WR,2025,,,
4567826,Cooper McDonald,LB,2025,,,
2513908,Dexter McDonald,CB,2015,2015,7,242
4870893,Kayden McDonald,DT,2026,2026,2,36
2510865,Tevin McDonald,FS,2015,,,
4361767,Will McDonald IV,DE,2023,2023,1,15
4685443,Matthew McDoom,DB,2026,,,
3134681,Malik McDowell,DT,2017,2017,2,35
4239947,Isaiah McDuffie,LB,2021,2021,6,220
4426405,Trent McDuffie,CB,2022,2022,1,21
3951441,Codey McElroy,TE,2019,,,
2577684,Tanner McEvoy,WR,2016,,,
4360319,Jordan McFadden,G,2023,2023,5,156
4371961,Micah McFadden,LB,2022,2022,5,146
3921563,Tarvarus McFadden,DB,2018,,,
4241941,Anthony McFarland,RB,2020,2020,4,124
2577567,M.J. McFarland,TE,2016,,,
2577494,Mike McFarland,TE,2015,,,
3127304,Kaleb McGary,OT,2019,2019,1,31
2512657,Jake McGee,TE,2016,,,
4035013,Tyrique McGhee,DB,2020,,,
3126153,Garrett McGhin,OT,2019,,,
2577757,T.Y. McGill,DT,2015,,,
3052885,Mike McGlinchey,OT,2018,2018,1,9
3048635,Jamar McGloster,OT,2018,,,
4429128,Dwight McGlothern,CB,2024,,,
3128843,Alex McGough,QB,2018,2018,7,220
2577367,Connor McGovern,G,2016,2016,5,144
4033748,Connor McGovern,G,2019,2019,3,90
4242270,Kyric McGowan,WR,2022,,,
4686468,Seth McGowan,RB,2026,2026,7,237
3914267,Taj McGowan,RB,2019,,,
4433974,Rodney McGraw,DE,2026,,,
4429005,Braiden McGregor,DE,2024,,,
4372085,Cameron McGrone,LB,2021,2021,5,177
3042494,Elijah McGuire,RB,2017,2017,6,188
4427963,Isaiah McGuire,DE,2023,2023,4,126
4427391,Kenny McIntosh,RB,2023,2023,7,237
3917872,R.J. McIntosh,DT,2018,2018,5,139
2980068,Mekale McKay,WR,2016,,,
4568320,Timothy McKay,OT,2025,,,
4685201,Tanner McKee,QB,2023,2023,6,188
3128724,Isaiah McKenzie,WR,2017,2017,5,172
4259644,Jalen McKenzie,OT,2022,,,
3915388,Kahlil McKenzie,G,2018,2018,6,198
4036275,Sean McKeon,TE,2020,,,
4240673,Marcus McKethan,G,2022,2022,5,173
3051719,Pharoah McKever,TE,2018,,,
4046686,Javon McKinley,WR,2021,,,
3152371,Takk McKinley,DE,2017,2017,1,26
4360692,Verone McKinley III,SAF,2022,,,
4362441,Anthony McKinney,OT,2020,,,
2577429,Benardrick McKinney,ILB,2015,2015,2,43
4241470,Xavier McKinney,SAF,2020,2020,2,36
2981866,Jeremiah McKinnon,DB,2016,,,
4433975,Kool-Aid McKinstry,CB,2024,2024,2,41
2971032,Cassanova McKinzy,LB,2016,,,
2572861,J.D. McKissic,RB,2016,,,
4240023,Tre' McKitty,TE,2021,2021,3,97
3916075,Colton McKivitz,OT,2020,2020,5,153
4683248,Deshawn McKnight,DT,2026,,,
3915575,Kelvin McKnight,WR,2019,,,
4362352,Isaiah McKoy,WR,2021,,,
4384171,Tanner McLachlan,TE,2024,2024,6,194
3150744,Chase McLaughlin,K,2019,,,
4722893,Jaleel McLaughlin,RB,2023,,,
4429187,Seth McLaughlin,C,2025,,,
3917286,Mark McLaurin,LB,2019,,,
3121422,Terry McLaurin,WR,2019,2019,3,76
4247248,Tyler McLellan,OT,2024,,,
4430153,Derrick McLendon,DE,2024,,,
4568018,TK McLendon Jr.,DE,2023,,,
4576129,Jalen McLeod,LB,2025,2025,6,194
4430155,Dylan McMahon,C,2024,2024,6,190
2977884,Wynton McManis,LB,2016,,,
4242231,Racey McMath,WR,2021,2021,6,205
4360313,Kyler McMichael,DB,2022,,,
4427971,Dontae McMillan,RB,2026,,,
4690803,Jai'Onte' McMillan,CB,2026,,,
4430834,Jalen McMillan,WR,2024,2024,3,92
3121423,Raekwon McMillan,MLB,2017,2017,2,54
4685472,Tetairoa McMillan,WR,2025,2025,1,8
4567462,Ja'Quan McMillian,CB,2022,,,
4686027,Donovan McMillon,SAF,2025,,,
4430158,Patrick McMorris,SAF,2024,2024,6,198
4683455,Jalen McMurray,CB,2026,,,
4427982,Austin McNamara,P,2025,,,
5294310,Mark McNamee,K,2025,,,
3116658,Lukayus McNeil,OT,2019,,,
4837186,Emmanuel McNeil-Warren,SAF,2026,2026,2,58
4361662,Alim McNeill,DT,2021,2021,3,72
4708859,Amari McNeill,DT,2026,,,
3127586,Jeremy McNichols,RB,2017,2017,5,162
4045161,Zech McPhearson,CB,2021,2021,4,123
4360234,Evan McPherson,K,2021,2021,5,149
3043217,Leon McQuay III,DB,2017,2017,6,218
2969422,Tony McRae,CB,2016,,,
4566198,Lake McRee,TE,2026,,,
2975817,Paul McRoberts,WR,2016,,,
3116172,Trace McSorley,QB,2019,2019,6,197
3058965,Torry McTyer,CB,2017,,,
4689651,Mac McWilliams,CB,2025,2025,5,145
4368423,Mike Mcallister,OL,2023,,,
3886327,Nathan Meadors,DB,2019,,,
3046700,Montrel Meander,LB,2018,,,
4427985,Bub Means,WR,2024,2024,5,170
4427984,Kain Medrano,LB,2025,2025,6,205
4602788,Jackson Meeks,WR,2025,,,
3931400,Quenton Meeks,CB,2018,,,
3116384,Carson Meier,TE,2019,,,
4570636,Malick Meiga,WR,2026,,,
4608138,Quinn Meinerz,C,2021,2021,3,98
3863820,Patrick Mekari,OT,2019,,,
2974247,Obi Melifonwu,DB,2017,2017,2,56
4240401,Ifeatu Melifonwu,SAF,2021,2021,3,101
4775196,Tommy Mellott,WR,2025,2025,6,213
4698113,Max Melton,CB,2024,2024,2,43
4259305,Bo Melton,WR,2022,2022,7,229
4693205,Mitchell Melton,DE,2026,,,
4789907,Armand Membou,OT,2025,2025,1,7
3911910,Eli Mencer,DE,2020,,,
4837248,Fernando Mendoza,QB,2026,2026,1,1
4045174,Michal Menet,C,2021,2021,7,247
2520698,Cameron Meredith,WR,2015,,,
4076803,Jordan Meredith,G,2022,,,
4373582,Forrest Merrill,DT,2021,,,
3915145,Kirk Merritt,WR,2020,,,
4685016,Ellis Merriweather,RB,2023,,,
4360502,Kaevon Merriweather,SAF,2023,,,
4426335,Graham Mertz,QB,2025,2025,6,197
4429190,Akheem Mesidor,LB,2026,2026,1,22
4431461,Chamon Metayer,TE,2026,,,
4047650,DK Metcalf,WR,2019,2019,2,64
4567096,John Metchie III,WR,2022,2022,2,44
4046537,Josh Metellus,SAF,2020,2020,6,205
4427997,McKade Mettauer,G,2024,,,
4360063,Lorenz Metz,OT,2024,,,
4574716,Harrison Mevis,K,2025,,,
4362064,Andrew Meyer,C,2024,,,
2522211,Mike Meyer,K,2017,,,
4384852,Dohnte Meyers,WR,2026,,,
3916433,Jakobi Meyers,WR,2019,,,
4427998,Joseph Michalski,G,2025,,,
2591718,Marken Michel,WR,2019,,,
3128721,Sony Michel,RB,2018,2018,1,31
2978308,Jaydon Mickens,WR,2016,,,
4429018,R.J. Mickens,SAF,2025,2025,6,214
2567725,Doug Middleton,FS,2016,,,
2576480,Brian Mihalik,OT,2015,2015,7,237
3046287,Matt Milano,OLB,2017,2017,5,163
3120434,Joshua Miles,OT,2019,2019,7,248
2568870,Arthur Miley,LB,2015,,,
4071091,Dre Miller,WR,2022,,,
3050487,Anthony Miller,WR,2018,2018,2,51
2570987,Braxton Miller,WR,2016,2016,3,85
2471491,Brock Miller,P,2018,,,
4693331,Cam Miller,QB,2025,2025,6,215
4702576,Cam Miller,CB,2026,,,
3049640,Charlie Miller,DB,2017,,,
4035402,Chris Miller,SAF,2020,,,
4685479,Christen Miller,DT,2026,2026,2,42
3126362,Christian Miller,LB,2019,2019,4,115
4367510,Dante Miller,RB,2024,,,
2576699,Darrian Miller,OT,2015,,,
4569032,D.J. Miller,CB,2026,,,
4260053,Dorren Miller,WR,2018,,,
4242657,Grant Miller,G,2023,,,
2974631,Harlan Miller,CB,2016,2016,6,205
3919107,Herb Miller,CB,2019,,,
5150290,Izavion Miller,OT,2026,,,
4685477,Jam Miller,RB,2026,2026,7,245
2576639,John Miller,G,2015,2015,3,81
3886824,Jordan Miller,DB,2019,2019,5,172
4362524,Jordan Miller,DT,2024,,,
4599739,Kendre Miller,RB,2023,2023,3,71
3134312,Kolton Miller,OT,2018,2018,1,15
4693332,Mason Miller,OT,2025,,,
4010885,Michael Miller,TE,2016,,,
2971017,Patrick Miller,OT,2015,,,
4568699,Rasheed Miller,OT,2026,,,
4369466,Ryan Miller,WR,2023,,,
3914397,Scott Miller,WR,2019,2019,6,208
3929648,Shareef Miller,DE,2019,2019,4,138
4686442,Tyler Miller,OT,2026,,,
4240610,Ventrell Miller,LB,2023,2023,4,121
3128449,Wyatt Miller,OT,2019,,,
3916678,Rolan Milligan,SAF,2017,,,
4576072,Bryan Mills,CB,2021,,,
4242546,Davis Mills,QB,2021,2021,3,67
2976540,Jalen Mills,CB,2016,2016,7,233
4430838,Rylie Mills,DT,2025,2025,5,142
4373642,Dax Milne,WR,2021,2021,7,258
4432734,Jalen Milroe,QB,2025,2025,3,92
2576895,Chris Milton,CB,2016,,,
4360698,Joe Milton III,QB,2024,2024,6,193
4429012,Kendall Milton,RB,2024,,,
4373020,Mark Milton,CB,2023,,,
4431463,Wyatt Milum,OT,2025,2025,3,89
4431571,Amarius Mims,OT,2024,2024,1,18
4035403,Denzel Mims,WR,2020,2020,2,59
4243004,Jordan Mims,RB,2023,,,
4686472,Marvin Mims Jr.,WR,2023,2023,2,63
2516019,Jonathon Mincy,DB,2018,,,
4426485,Jonathan Mingo,WR,2023,2023,2,39
4686338,Josh Minkins,DB,2026,,,
4566100,Kobee Minor,DB,2025,2025,7,257
4038524,Gardner Minshew,QB,2019,2019,6,178
4035279,Andre Mintze,LB,2021,,,
4698114,Kamar Missouri,OT,2026,,,
2574530,Tevin Mitchel,CB,2015,2015,6,182
4597500,Adonai Mitchell,WR,2024,2024,2,52
3050661,Bryant Mitchell,WR,2019,,,
4569607,Cameron Mitchell,DB,2023,2023,5,142
4693173,DaMarcus Mitchell,DE,2022,,,
4038938,Dillon Mitchell,WR,2019,2019,7,239
4241555,Elijah Mitchell,RB,2021,2021,6,194
4569009,Jackson Mitchell,LB,2024,,,
4361988,James Mitchell,TE,2022,2022,5,177
2514174,Josh Mitchell,CB,2015,,,
4596334,Keaton Mitchell,RB,2023,,,
2578553,Malcolm Mitchell,WR,2016,2016,4,112
4373656,Max Mitchell,OT,2022,2022,4,111
4570106,Myron Mitchell,WR,2021,,,
4035386,Osirus Mitchell,WR,2021,,,
4686273,Quinyon Mitchell,CB,2024,2024,1,22
3043225,Steven Mitchell,WR,2018,,,
4876006,Zaire Mitchell-Paden,TE,2022,,,
3116385,Joe Mixon,RB,2017,2017,2,48
3048680,Taquan Mizzell,RB,2017,,,
3127587,David Moa,DT,2020,,,
3127588,Sean Modster,WR,2019,,,
4362487,Tre'von Moehrig,SAF,2021,2021,2,43
3914450,Jovante Moffatt,SAF,2020,,,
4382826,Brock Mogensen,LB,2024,,,
4791223,Jaxson Moi,DT,2026,,,
3722375,John Molchon,G,2020,,,
4243328,Elijah Molden,CB,2021,2021,3,100
4035822,JJ Molson,K,2020,,,
2565602,Kevin Monangai,RB,2015,,,
4608686,Kyle Monangai,RB,2025,2025,7,233
3115317,Derrick Moncrief,LB,2020,,,
4240904,Kellen Mond,QB,2021,2021,3,66
4361334,Smoke Monday,SAF,2022,,,
3122690,Henry Mondeaux,DT,2018,,,
4431573,Smael Mondon Jr.,LB,2025,2025,5,161
3115979,Bryan Mone,NT,2019,,,
4430481,Jonah Monheim,C,2025,2025,7,221
4428037,Jacob Monk,C,2024,2024,5,163
4430182,Jarius Monroe,SAF,2024,,,
3915304,Aaron Monteiro,OT,2019,,,
3915436,Steven Montez,QB,2020,,,
4249030,D.J. Montgomery,WR,2019,,,
4035538,David Montgomery,RB,2019,2019,3,73
4676889,Myles Montgomery,RB,2026,,,
2577134,Ty Montgomery,WR,2015,2015,3,94
5103197,Tyren Montgomery,WR,2026,,,
4372066,Jake Moody,K,2023,2023,3,99
4034959,Jeremiah Moon,LB,2022,,,
4040655,Darnell Mooney,WR,2020,2020,5,173
3128746,A.J. Moore,DB,2018,,,
4030915,Briley Moore,TE,2021,,,
3128745,C.J. Moore,DB,2019,,,
3052414,Charmeachealle Moore,LB,2017,,,
2576581,Chris Moore,WR,2016,2016,4,107
2578554,Corey Moore,DB,2015,,,
4240920,Dan Moore Jr.,OT,2021,2021,4,128
4212909,David Moore,WR,2017,2017,7,226
4250918,David Moore,G,2021,,,
3915416,DJ Moore,WR,2018,2018,1,24
4685461,Derrick Moore,DE,2026,2026,2,44
4702577,Devin Moore,CB,2026,2026,4,114
4372414,Elijah Moore,WR,2021,2021,2,34
4242502,George Moore,G,2022,,,
4240105,Isaiah Moore,LB,2023,,,
3051857,J'Mon Moore,WR,2018,2018,4,133
3123675,Jalin Moore,RB,2019,,,
4069806,Jason Moore,WR,2019,,,
3909416,Jaylon Moore,WR,2020,,,
4043041,Jaylon Moore,OT,2021,2021,5,155
3042728,J.D. Moore,FB,2018,,,
2971542,Jordan Moore,DB,2017,,,
4594444,Jordan Moore,WR,2025,,,
3122800,Kam Moore,CB,2018,2018,6,189
4218312,Kenny Moore II,CB,2017,,,
5081323,Louis Moore,SAF,2026,,,
4692024,Malachi Moore,SAF,2025,2025,4,130
3915184,Nick Moore,LS,2020,,,
4875350,Quentin Moore,TE,2026,,,
4372485,Rondale Moore,WR,2021,2021,2,49
3048912,Skai Moore,LB,2018,,,
4430191,Skyy Moore,WR,2022,2022,2,54
2978207,Steven Moore,OT,2017,,,
4692055,TJ Moore,CB,2025,,,
4039278,Tarvarius Moore,DB,2018,2018,3,95
4879212,Trey Moore,LB,2026,2026,4,130
2576352,Tyler Moore,TE,2026,,,
4360271,Tanner Mordecai,QB,2024,,,
2971586,Fabian Moreau,CB,2017,2017,3,81
3843945,Foster Moreau,TE,2019,2019,4,137
3120508,Jimmy Moreland,CB,2019,2019,7,227
4426990,Jalen Moreno-Cropper,WR,2023,,,
2580052,David Morgan,TE,2016,2016,6,188
3046438,Drew Morgan,WR,2017,,,
4035592,Grant Morgan,LB,2022,,,
3914395,James Morgan,QB,2020,2020,4,125
4684174,JonDarius Morgan,G,2026,,,
4081809,Jordan Morgan,G,2017,2017,5,147
3821571,Jordan Morgan,OT,2024,2024,1,25
2977652,Marshall Morgan,K,2016,,,
3699902,Stanley Morgan,WR,2019,,,
4240756,Tanner Morgan,QB,2023,,,
2567611,Anthony Morris,G,2015,2015,7,218
4432738,Micah Morris,G,2026,2026,6,207
4572055,Mike Morris,DE,2023,2023,5,151
3040013,Patrick Morris,C,2018,,,
4244049,Quintin Morris,TE,2021,,,
2577106,Romar Morris,RB,2016,,,
4570577,Wanya Morris,OT,2023,2023,3,92
4428058,Tre'Mon Morris-Brash,LB,2024,,,
2971051,Antonio Morrison,ILB,2016,2016,4,125
4816107,Benjamin Morrison,CB,2025,2025,2,53
4046165,Jimmy Morrissey,C,2021,2021,7,230
4232830,Nicholas Morrow,LB,2017,,,
2514122,Mitch Morse,C,2015,2015,2,49
4431465,Behren Morton,QB,2026,2026,7,234
4242996,Arron Mosby,DE,2022,,,
3115337,Emmanuel Moseley,DB,2018,,,
4567981,Quandre Mosely,DB,2022,,,
4241471,Dylan Moses,LB,2021,,,
3126363,Jamey Mosley,LB,2019,,,
2974324,Avery Moss,DE,2017,2017,5,167
4879480,Drew Moss,G,2025,,,
4431580,Miller Moss,QB,2026,,,
4382401,Riley Moss,CB,2023,2023,3,83
4036189,Thaddeus Moss,TE,2020,,,
4035676,Zack Moss,RB,2020,2020,3,86
2576414,Raheem Mostert,RB,2015,,,
4037647,Parnell Motley,CB,2020,,,
2973051,Taylor Moton,OT,2017,2017,2,64
2576635,Deiontrez Mount,LB,2015,2015,6,177
3042884,Jonathan Moxey,CB,2017,,,
4428072,Darius Muasau,LB,2024,2024,6,183
2512134,Jordan Mudge,G,2017,,,
2517946,Ryan Mueller,LB,2015,,,
3051942,Al-Quadin Muhammad,LB,2017,2017,6,196
4432440,Jabbar Muhammad,CB,2025,,,
4430211,Jamil Muhammad,DE,2025,,,
3052143,Khalfani Muhammad,RB,2017,2017,7,241
4870953,Malik Muhammad,CB,2026,2026,4,124
2573339,Blake Muir,G,2016,,,
4362855,Israel Mukuamu,SAF,2021,2021,6,227
4602197,Andrew Mukuba,SAF,2025,2025,2,64
4565309,Fatorma Mulbah,DT,2025,,,
4430213,Tiawan Mullen,DB,2023,,,
4035458,Trayvon Mullen,CB,2019,2019,2,40
3059989,Nick Mullens,QB,2017,,,
4429121,Kalel Mullings,RB,2025,2025,6,188
4361707,Chad Muma,LB,2022,2022,3,70
4710855,Konata Mumpfield,WR,2025,2025,7,242
2515420,Keith Mumphery,WR,2015,2015,5,175
3052096,Johnny Mundt,TE,2017,,,
4242001,Thayer Munford Jr.,OT,2022,2022,7,238
3047530,Calvin Munson,LB,2017,,,
2511330,Daniel Munyer,G,2015,,,
4240123,Larrell Murchison,DT,2020,2020,5,174
4912190,Red Murdock,LB,2026,2026,7,257
4038999,Byron Murphy,CB,2019,2019,2,33
4570040,Byron Murphy II,DT,2024,2024,1,16
4911489,Caleb Murphy,LB,2023,,,
4428080,Gabriel Murphy,LB,2024,,,
4428077,Grayson Murphy,LB,2024,,,
2974612,Pace Murphy,OT,2016,,,
2978275,Kyle Murphy,OT,2016,2016,6,200
4032758,Kyle Murphy,OL,2020,,,
2514123,Marcus Murphy,RB,2015,2015,7,230
4682479,Mason Murphy,C,2026,,,
4428985,Myles Murphy,DE,2023,2023,1,28
2517020,Ryan Murphy,DB,2015,2015,7,248
2516059,Tyler Murphy,WR,2015,,,
3932886,Sean Murphy-Bunting,CB,2019,2019,2,39
3912189,Bill Murray,G,2020,,,
2970716,Eric Murray,S,2016,2016,4,106
3048026,Jimmy Murray,C,2018,,,
3914494,Jordan Murray,OT,2022,,,
4368172,Jordan Murray,TE,2023,,,
2576585,Justin Murray,OT,2016,,,
4241394,Kenneth Murray Jr.,LB,2020,2020,1,23
3917315,Kyler Murray,QB,2019,2019,1,1
2976302,Najee Murray,DB,2017,,,
4241730,Tyler Murray,LB,2023,,,
5209791,Patrick Murtagh,TE,2024,,,
4249624,Nick Muse,TE,2022,2022,7,227
3728263,Tanner Muse,LB,2020,2020,3,100
4428085,Luke Musgrave,TE,2023,2023,2,42
4696211,Malik Mustapha,SAF,2024,2024,4,124
4361421,PJ Mustipher,DT,2023,,,
3129307,Sam Mustipher,C,2019,,,
2971519,Tevon Mutcherson,DB,2018,,,
4040910,Netane Muti,G,2020,2020,6,181
4360193,Donavan Mutin,LB,2023,,,
5279357,Mapalo Mwansa,LB,2025,,,
3138744,Chris Myarick,TE,2019,,,
2473037,Jason Myers,K,2015,,,
4242000,Josh Myers,C,2021,2021,2,62
4339831,Marko Myers,DB,2018,,,
2521895,Robert Myers,G,2015,2015,5,176
4039292,Alexander Myres,CB,2019,,,
3040198,Jalen Myrick,CB,2017,2017,7,222
4035611,Gabe Nabers,FB,2020,,,
4595348,Malik Nabers,WR,2024,2024,1,6
3053804,Kai Nacua,DB,2017,,,
4426515,Puka Nacua,WR,2023,2023,5,177
4241822,Chris Naggar,K,2021,,,
4382466,Jalen Nailor,WR,2022,2022,6,191
3127335,Ryan Nall,RB,2018,,,
4361765,Brayden Narveson,K,2024,,,
4570242,Nick Nash,WR,2025,,,
4240030,Hamsah Nasirildeen,LB,2021,2021,6,186
2614825,Carl Nassib,LB,2016,2016,3,65
2971830,JoJo Natson,WR,2017,,,
4035014,Isaac Nauta,TE,2019,2019,7,224
4360638,Durell Nchami,DE,2023,,,
5033343,Haggai Ndubuisi,DT,2023,,,
2514227,Chuka Ndulue,NT,2015,,,
4682652,Devin Neal,RB,2025,2025,6,184
4431292,Devin Neal,SAF,2026,,,
4428098,Elias Neal,LB,2024,,,
4567134,Evan Neal,OT,2022,2022,1,7
5081880,James Neal III,OT,2026,,,
4684543,Julian Neal,CB,2026,2026,3,99
3054962,Keanu Neal,S,2016,2016,1,17
3042744,Lewis Neal,DE,2017,,,
3121344,Ryan Neal,DB,2018,,,
3057524,Siran Neal,DB,2018,2018,5,154
2510552,Quayshawn Nealy,LB,2015,,,
2565338,Aaron Neary,C,2016,,,
2982866,Sharrod Neasman,S,2016,,,
3124702,Nik Needham,DB,2019,,,
2516223,Connor Neighbors,FB,2015,,,
3894856,Anthony Nelson,LB,2019,2019,4,107
4430250,Garrett Nelson,DE,2023,,,
4693369,Jack Nelson,OT,2025,2025,7,218
2515759,J.J. Nelson,WR,2015,2015,5,159
3145005,Matt Nelson,OT,2019,,,
3124574,Nick Nelson,CB,2018,2018,4,110
3123966,Picasso Nelson,DB,2019,,,
3129308,Quenton Nelson,G,2018,2018,1,6
4242337,Scott Nelson,DB,2022,,,
3045287,Steven Nelson,CB,2015,2015,3,98
2576943,Stephane Nembot,OT,2016,,,
4602969,Bryson Nesbit,TE,2025,,,
4426368,Doug Nester,G,2024,,,
4036444,Ryan Neuzil,G,2021,,,
4695895,Luke Newman,G,2025,2025,6,195
4047660,Royce Newman,G,2021,2021,4,142
4259186,Xavier Newman-Johnson,G,2022,,,
2971440,Donavin Newsom,LB,2017,,,
4240661,Dazz Newsome,WR,2021,2021,6,221
4361266,Greg Newsome II,CB,2021,2021,1,26
3117131,Detrez Newsome,RB,2018,,,
4428113,Quinton Newsome,CB,2024,,,
4430560,Jer'Zhan Newton,DT,2024,2024,2,36
4365319,Josh Newton,CB,2024,2024,5,149
4428116,Isaiah Neyor,WR,2025,,,
3053044,Yannick Ngakoue,DE,2016,2016,3,69
4426426,Joseph Ngata,WR,2023,,,
4038552,Lucas Niang,OT,2020,2020,3,96
3117922,Bilal Nichols,DT,2018,2018,5,145
3126311,Deatrick Nichols,CB,2018,,,
4428119,Lew Nichols III,RB,2023,2023,7,235
4032721,Rayshad Nichols,DT,2022,,,
5081149,DeCarlos Nicholson,CB,2026,,,
3134683,Montae Nicholson,FS,2017,2017,4,123
2978211,Hardy Nickerson,MLB,2017,,,
3041098,Parry Nickerson,CB,2018,2018,6,179
3929954,Dadi Nicolas,LB,2016,2016,6,203
3140643,Ben Niemann,LB,2018,,,
4036141,Nick Niemann,LB,2021,2021,6,185
4051353,Michael Niese,G,2022,,,
3871880,Yosh Nijman,OT,2019,,,
4874465,Ben Nikkel,WR,2024,,,
3045246,Hunter Niswander,P,2020,,,
4426338,Bo Nix,QB,2024,2024,1,12
17223,Roosevelt Nix,FB,2015,,,
4360484,Daviyon Nixon,DT,2021,2021,5,158
4683165,Jaden Nixon,RB,2026,,,
4259493,Keisean Nixon,DB,2019,,,
2515587,Taurean Nixon,CB,2015,2015,7,251
4047648,Tre Nixon,WR,2021,2021,7,242
3072765,Cameron Nizialek,P,2020,,,
3123076,David Njoku,TE,2017,2017,1,29
4428125,Maema Njongmeta,LB,2024,,,
3059936,Elijah Nkansah,OT,2018,,,
3051886,Robert Nkemdiche,DT,2016,2016,1,29
3122930,Derrick Nnadi,NT,2018,2018,3,75
4589052,Desmond Noel,G,2022,,,
4586312,Jaylin Noel,WR,2025,2025,3,79
3892442,Merrill Noel,CB,2015,,,
4685503,Walter Nolen,DT,2025,2025,1,16
4046532,Quinn Nordin,K,2021,,,
4591008,Omarr Norman-Lott,DT,2025,2025,2,63
2575997,Jared Norris,LB,2016,,,
4880777,Morice Norris Jr.,DB,2024,,,
3044716,Marquez North,WR,2016,,,
2969932,Reggie Northrup,LB,2016,,,
4426401,Bill Norton,DE,2025,,,
3917847,Kendrick Norton,DT,2018,2018,7,242
2973014,Storm Norton,OT,2017,,,
4241396,Tre Norwood,CB,2021,2021,7,245
3040008,Joe Noteboom,OT,2018,2018,3,89
4367645,Hunter Nourzad,C,2024,2024,5,159
4362465,Mike Novitsky,C,2024,,,
4693370,Riley Nowakowski,FB,2026,2026,5,169
5144894,Trevor Nowaske,LB,2023,,,
4430261,Tyler Nubin,SAF,2024,2024,2,47
4428144,Drake Nugent,C,2024,,,
2575453,Rakeem Nunez-Roches,DT,2015,2015,6,217
4249092,Josh Nurse,CB,2020,,,
4567747,Garrett Nussmeier,QB,2026,2026,7,249
2976647,Noble Nwachukwu,DE,2017,,,
4880873,Febechi Nwaiwu,G,2026,2026,4,106
4035537,Kene Nwangwu,RB,2021,2021,4,119
4685491,Xavier Nwankpa,SAF,2026,,,
3120358,Uchenna Nwosu,LB,2018,2018,2,48
4682626,Pete Nygra,C,2026,,,
2976179,Eric Nzeocha,LB,2017,,,
2576030,Mark Nzeocha,OLB,2015,2015,7,236
2470264,Kitt O'Brien,G,2015,,,
4260394,Aidan O'Connell,QB,2023,2023,4,135
4364623,Patrick O'Connell,LB,2023,,,
2980206,Pat O'Connor,DE,2017,2017,7,250
3045132,Dorian O'Daniel,LB,2018,2018,3,100
4611135,Carter O'Donnell,G,2020,,,
2576804,Nick O'Leary,TE,2015,2015,6,194
2566643,Ryan O'Malley,TE,2016,,,
3016887,Cedric O'Neal,RB,2016,,,
4361528,Raiqwon O'Neal,OT,2023,,,
3123954,Brian O'Neill,OT,2018,2018,2,62
4892218,Eric O'Neill,DE,2026,,,
2508079,James O'Shaughnessy,TE,2015,2015,5,173
4605491,Connor O'Toole,LB,2025,,,
3734467,Efe Obada,DE,2015,,,
5085407,Namdi Obiazor,LB,2026,2026,6,212
4684970,Jimto Obidegwu,OT,2026,,,
3120964,George Obinna,DE,2020,,,
2972309,Julien Obioha,DE,2016,,,
